2.84375,5.28125,1
2.84375,5.296875,1
2.84375,5.3125,1
2.828125,5.359375,1
2.828125,5.375,1
2.828125,5.390625,1
2.828125,5.46875,1
2.828125,5.484375,1
2.828125,5.5,1
2.84375,5.515625,1
2.828125,5.515625,1
2.84375,5.484375,1
2.84375,5.5,1
2.859375,5.5,1
2.859375,5.515625,1
2.859375,5.53125,1
2.84375,5.53125,1
2.84375,5.546875,1
2.84375,5.5625,1
2.84375,5.578125,1
2.84375,5.59375,1
2.84375,5.609375,1
2.84375,5.625,1
2.84375,5.640625,1
2.84375,5.65625,1
2.84375,5.671875,1
2.84375,5.6875,1
2.84375,5.703125,1
2.84375,5.71875,1
2.859375,5.71875,1
2.859375,5.734375,1
2.859375,5.75,1
2.859375,5.765625,1
2.859375,5.78125,1
2.859375,5.796875,1
2.859375,5.8125,1
2.859375,5.828125,1
2.875,5.828125,1
2.875,5.84375,1
2.859375,5.84375,1
2.890625,5.859375,1
2.890625,5.875,1
2.859375,5.859375,1
2.875,5.875,1
2.875,5.890625,1
2.875,5.90625,1
2.84375,5.875,1
2.828125,5.890625,1
2.8125,5.921875,1
2.796875,5.96875,1
2.78125,6.0,1
2.8125,6.015625,1
2.8125,6.03125,1
2.8125,6.046875,1
2.8125,6.0625,1
2.8125,6.078125,1
2.8125,6.09375,1
2.828125,6.109375,1
2.828125,6.125,1
2.78125,6.015625,1
2.765625,6.03125,1
2.765625,6.046875,1
2.75,6.046875,1
2.75,6.0625,1
2.75,6.078125,1
2.75,6.09375,1
2.734375,6.09375,1
2.734375,6.109375,1
2.71875,6.109375,1
2.71875,6.125,1
2.703125,6.125,1
2.703125,6.140625,1
2.6875,6.15625,1
2.6875,6.171875,1
2.671875,6.1875,1
2.6875,6.203125,1
2.65625,6.203125,1
2.640625,6.21875,1
2.640625,6.234375,1
2.625,6.25,1
2.625,6.265625,1
2.625,6.28125,1
2.609375,6.296875,1
2.609375,6.3125,1
2.609375,6.328125,1
2.609375,6.34375,1
2.609375,6.359375,1
2.609375,6.375,1
2.609375,6.390625,1
2.609375,6.40625,1
2.609375,6.421875,1
2.609375,6.4375,1
2.609375,6.453125,1
2.609375,6.46875,1
2.609375,6.484375,1
2.609375,6.5,1
2.609375,6.515625,1
2.609375,6.53125,1
2.609375,6.546875,1
2.609375,6.5625,1
2.609375,6.578125,1
2.609375,6.59375,1
2.625,6.609375,1
2.609375,6.609375,1
2.609375,6.625,1
2.609375,6.640625,1
2.609375,6.65625,1
2.609375,6.671875,1
2.609375,6.6875,1
2.609375,6.703125,1
2.609375,6.71875,1
2.609375,6.734375,1
2.609375,6.75,1
2.59375,6.78125,1
2.59375,6.796875,1
2.59375,6.8125,1
2.59375,6.828125,1
2.59375,6.84375,1
2.578125,6.84375,1
2.578125,6.859375,1
2.578125,6.875,1
2.578125,6.890625,1
2.578125,6.90625,1
2.578125,6.953125,1
2.578125,6.96875,1
2.578125,6.984375,1
2.578125,7.0,1
2.578125,7.015625,1
2.578125,7.046875,1
2.578125,7.0625,1
2.578125,7.078125,1
2.578125,7.09375,1
2.578125,7.109375,1
2.578125,7.125,1
2.59375,7.15625,1
2.59375,7.171875,1
2.59375,7.1875,1
2.59375,7.21875,1
2.609375,7.25,1
2.609375,7.265625,1
2.609375,7.28125,1
2.609375,7.296875,1
2.625,7.3125,1
2.625,7.328125,1
2.640625,7.328125,1
2.640625,7.34375,1
2.640625,7.359375,1
2.65625,7.359375,1
2.65625,7.375,1
2.65625,7.390625,1
2.671875,7.390625,1
2.671875,7.40625,1
2.6875,7.40625,1
2.703125,7.421875,1
2.71875,7.4375,1
2.734375,7.4375,1
2.734375,7.453125,1
2.75,7.453125,1
2.75,7.46875,1
2.765625,7.46875,1
2.828125,7.46875,1
2.84375,7.46875,1
2.859375,7.46875,1
2.875,7.46875,1
2.890625,7.46875,1
2.90625,7.46875,1
2.921875,7.453125,1
2.9375,7.453125,1
2.953125,7.4375,1
2.96875,7.4375,1
2.984375,7.421875,1
